T,T_idx,category,P_min_needed,imp_100,imp_1k,imp_10k,imp_100k,imp_max,dist_raw,dist_normalized,abs_S,zero_density,spacing_var
106.23566777368396,27,medium,10000.0,41.91508852397801,65.2306855144389,96.69650848118283,88.1623654922137,96.69650848118283,0.7890447213578682,0.3551140089874927,0.2209102188544604,45,0.13392961539390183
106.46542178434804,28,ultra_easy,100.0,91.6272792229875,69.22695401863335,-55.84203473772117,1.623053870773598,91.6272792229875,0.7031893999283625,0.3167161168849632,0.1174687581399157,44,0.13695201271200813
106.69567267997115,29,failing,inf,-221.10975069777248,-32.22840432178537,-73.23040251545282,-2.6880796788862313,-2.6880796788862313,0.4729385043052474,0.2131738512325656,0.0137244186650039,44,0.13695201271200813
106.92642153515742,30,medium,10000.0,-38.835099648690914,7.276071095749639,76.57991465661033,76.85481905439146,76.85481905439146,0.2421896491189841,0.10924862814132366,0.0903236258128916,44,0.13695201271200813
107.15766942683544,31,failing,inf,-132.69147365967004,-131.9188543259018,-160.56686713443509,-101.42953366288626,-43.907430379603326,0.010941757440960487,0.00493944781213515,0.1946762036937706,44,0.13695201271200813
107.38941743426248,32,easy,1000.0,68.86983281900821,78.1685873110447,82.82364837194264,99.394502070431,99.394502070431,0.220806249986083,0.09975469208724763,0.7006658544599206,44,0.13695201271200813
107.62166663903028,33,ultra_easy,100.0,93.37608680437476,94.70513038411892,87.65296353062365,77.64455283795547,94.70513038411892,0.45305545475387987,0.20483479642885533,0.5957017159174015,45,0.13854523414746736
107.85441812506926,34,ultra_easy,100.0,89.6142130884798,73.14232359473553,74.83654622993996,67.05005943642145,89.84570455680154,0.6858069407928582,0.31030187263042425,0.4904305457744699,45,0.13854523414746736
108.08767297865444,35,hard,100000.0,58.149438383509555,48.53872294954112,49.48466435372008,77.67612974217757,77.67612974217757,0.9190617943780381,0.41615693066208775,0.3848515069476415,45,0.13854523414746736
108.32143228841008,36,very_hard,1000000.0,18.885233535403884,40.73139716519385,40.41518996712441,-1.541255243339361,76.50852876144741,1.1528211041336789,0.5224009830525127,0.2789637601687951,45,0.13854523414746736
108.55569714531444,37,hard,100000.0,6.191822432036969,35.49220322254123,38.036906271560134,81.73937102530225,81.73937102530225,1.3870859610380393,0.6290350448950965,0.1727664639797577,45,0.13854523414746736
108.79046864270563,38,ultra_easy,100.0,96.64533727689721,78.04504256263452,63.70560155410845,26.95572477307534,96.64533727689721,1.6218574584292327,0.736060133854672,0.0662587747264299,45,0.13854523414746736
